tickerA,tickerB,sector,entryDate,exitDate,beta,halfLife,entryZ,exitZ,holdDays,exitReason,spreadChange,spreadPnl,dollarPnl,pnlPct,win
BMW.DE,STLA,AUTOS,2025-07-08,2025-07-23,0.39654280860626717,11.511729702465017,2.1158,0.2538,11,REVERT,0.0330337,-0.0330337,-33.03,-3.303,0
BMW.DE,STLA,AUTOS,2025-09-09,2025-09-24,0.39654280860626717,11.511729702465017,-2.639,-0.4808,11,REVERT,-0.02374606,-0.02374606,-23.75,-2.375,0
BMW.DE,STLA,AUTOS,2025-10-08,2025-10-29,0.39654280860626717,11.511729702465017,-3.2916,-0.4793,15,REVERT,0.00789139,0.00789139,7.89,0.789,1
BMW.DE,STLA,AUTOS,2025-11-05,2025-11-28,0.39654280860626717,11.511729702465017,3.4566,0.3496,16,REVERT,0.01021954,-0.01021954,-10.22,-1.022,0
BMW.DE,STLA,AUTOS,2025-12-05,2025-12-16,0.39654280860626717,11.511729702465017,2.6111,0.3134,7,REVERT,-0.01576476,0.01576476,15.76,1.576,1
BMW.DE,STLA,AUTOS,2026-01-21,2026-02-02,0.39654280860626717,11.511729702465017,-2.4007,-0.4316,8,REVERT,0.01522201,0.01522201,15.22,1.522,1
BMW.DE,STLA,AUTOS,2026-02-06,2026-02-25,0.39654280860626717,11.511729702465017,4.0222,0.4333,12,REVERT,-0.02638135,0.02638135,26.38,2.638,1
BMW.DE,STLA,AUTOS,2026-03-06,2026-03-12,0.39654280860626717,11.511729702465017,-2.0681,-0.3358,4,REVERT,0.03970445,0.03970445,39.7,3.97,1
BMW.DE,TM,AUTOS,2025-05-14,2025-05-27,1.0636065730786703,6.580545302503387,2.6859,0.4258,8,REVERT,-0.03969089,0.03969089,39.69,3.969,1
BMW.DE,TM,AUTOS,2025-06-27,2025-07-25,1.0636065730786703,6.580545302503387,2.0849,-0.0801,19,REVERT,0.07264145,-0.07264145,-72.64,-7.264,0
BMW.DE,TM,AUTOS,2025-09-05,2025-09-24,1.0636065730786703,6.580545302503387,-2.656,-0.2649,13,REVERT,-0.03360955,-0.03360955,-33.61,-3.361,0
BMW.DE,TM,AUTOS,2025-10-02,2025-10-10,1.0636065730786703,6.580545302503387,2.3398,-0.2242,6,REVERT,-0.07466475,0.07466475,74.66,7.466,1
BMW.DE,TM,AUTOS,2025-11-05,2025-11-26,1.0636065730786703,6.580545302503387,2.1332,0.4877,15,REVERT,0.00104877,-0.00104877,-1.05,-0.105,0
BMW.DE,TM,AUTOS,2025-12-03,2025-12-12,1.0636065730786703,6.580545302503387,2.0967,0.3405,7,REVERT,0.00828888,-0.00828888,-8.29,-0.829,0
BMW.DE,TM,AUTOS,2026-01-13,2026-01-28,1.0636065730786703,6.580545302503387,-2.523,-0.3817,10,REVERT,0.03152167,0.03152167,31.52,3.152,1
BMW.DE,TM,AUTOS,2026-02-06,2026-02-18,1.0636065730786703,6.580545302503387,-2.32,-0.0451,7,REVERT,0.04173949,0.04173949,41.74,4.174,1
BMW.DE,TM,AUTOS,2026-03-02,2026-03-05,1.0636065730786703,6.580545302503387,-2.6653,0.4202,3,REVERT,0.05848193,0.05848193,58.48,5.848,1
BMW.DE,TM,AUTOS,2026-03-13,2026-03-19,1.0636065730786703,6.580545302503387,2.3106,0.0065,4,REVERT,-0.05326991,0.05326991,53.27,5.327,1
BMW.DE,F,AUTOS,2025-05-28,2025-06-04,0.7439412284713354,18.34615554865353,2.1731,0.4871,5,REVERT,-0.03695685,0.03695685,36.96,3.696,1
BMW.DE,F,AUTOS,2025-06-16,2025-06-27,0.7439412284713354,18.34615554865353,-2.5186,-0.1092,8,REVERT,0.02434622,0.02434622,24.35,2.435,1
BMW.DE,F,AUTOS,2025-07-10,2025-08-01,0.7439412284713354,18.34615554865353,2.1782,0.3895,16,REVERT,0.03199698,-0.03199698,-32,-3.2,0
BMW.DE,F,AUTOS,2025-09-09,2025-09-24,0.7439412284713354,18.34615554865353,-2.6355,-0.2798,11,REVERT,-0.00238574,-0.00238574,-2.39,-0.239,0
BMW.DE,F,AUTOS,2025-10-03,2025-10-06,0.7439412284713354,18.34615554865353,-2.087,0.1046,1,REVERT,0.03079898,0.03079898,30.8,3.08,1
BMW.DE,F,AUTOS,2025-10-07,2025-11-06,0.7439412284713354,18.34615554865353,2.2425,0.2292,22,REVERT,-0.10838723,0.10838723,108.39,10.839,1
BMW.DE,F,AUTOS,2025-12-04,2025-12-16,0.7439412284713354,18.34615554865353,2.7441,0.219,8,REVERT,-0.01789357,0.01789357,17.89,1.789,1
BMW.DE,F,AUTOS,2026-01-08,2026-02-03,0.7439412284713354,18.34615554865353,-2.5301,-0.4666,17,REVERT,-0.01960653,-0.01960653,-19.61,-1.961,0
BMW.DE,F,AUTOS,2026-02-25,2026-02-27,0.7439412284713354,18.34615554865353,-2.1949,-0.4186,2,REVERT,0.03283061,0.03283061,32.83,3.283,1
BMW.DE,F,AUTOS,2026-03-13,2026-03-17,0.7439412284713354,18.34615554865353,2.157,0.02,2,REVERT,-0.04116747,0.04116747,41.17,4.117,1
MBG.DE,VOW3.DE,AUTOS,2025-06-10,2025-06-17,0.8050705348873343,30.718787962494055,2.0543,0.0224,5,REVERT,-0.01407436,0.01407436,14.07,1.407,1
MBG.DE,VOW3.DE,AUTOS,2025-07-23,2025-07-25,0.8050705348873343,30.718787962494055,-2.3785,0.32,2,REVERT,0.04466434,0.04466434,44.66,4.466,1
MBG.DE,VOW3.DE,AUTOS,2025-09-08,2025-09-18,0.8050705348873343,30.718787962494055,-3.7062,0.1354,8,REVERT,0.02331035,0.02331035,23.31,2.331,1
MBG.DE,VOW3.DE,AUTOS,2025-09-23,2025-10-14,0.8050705348873343,30.718787962494055,2.0087,0.2008,15,REVERT,0.03372355,-0.03372355,-33.72,-3.372,0
MBG.DE,VOW3.DE,AUTOS,2025-10-29,2025-11-11,0.8050705348873343,30.718787962494055,3.2531,0.2672,9,REVERT,-0.01802188,0.01802188,18.02,1.802,1
MBG.DE,VOW3.DE,AUTOS,2025-12-03,2025-12-19,0.8050705348873343,30.718787962494055,-3.0111,-0.3101,12,REVERT,0.02794526,0.02794526,27.95,2.795,1
MBG.DE,VOW3.DE,AUTOS,2026-01-06,2026-01-15,0.8050705348873343,30.718787962494055,2.7367,-0.4514,7,REVERT,-0.0329857,0.0329857,32.99,3.299,1
MBG.DE,VOW3.DE,AUTOS,2026-01-22,2026-02-02,0.8050705348873343,30.718787962494055,-2.7458,-0.4003,7,REVERT,0.01308231,0.01308231,13.08,1.308,1
MBG.DE,STLA,AUTOS,2025-06-17,2025-07-02,0.32118036019874857,8.606927630762593,-2.2249,-0.2092,10,REVERT,-0.00036616,-0.00036616,-0.37,-0.037,0
MBG.DE,STLA,AUTOS,2025-07-10,2025-07-23,0.32118036019874857,8.606927630762593,2.146,-0.4798,9,REVERT,-0.03960911,0.03960911,39.61,3.961,1
MBG.DE,STLA,AUTOS,2025-09-11,2025-09-24,0.32118036019874857,8.606927630762593,-2.4833,-0.0116,9,REVERT,0.00736076,0.00736076,7.36,0.736,1
MBG.DE,STLA,AUTOS,2025-10-29,2025-11-18,0.32118036019874857,8.606927630762593,2.3157,0.4067,14,REVERT,0.03616542,-0.03616542,-36.17,-3.617,0
MBG.DE,STLA,AUTOS,2025-12-03,2025-12-04,0.32118036019874857,8.606927630762593,-3.2179,-0.4122,1,REVERT,0.03645267,0.03645267,36.45,3.645,1
MBG.DE,STLA,AUTOS,2026-01-02,2026-01-05,0.32118036019874857,8.606927630762593,2.0725,0.4898,1,REVERT,-0.02124494,0.02124494,21.24,2.124,1
MBG.DE,STLA,AUTOS,2026-01-14,2026-01-20,0.32118036019874857,8.606927630762593,2.3565,-0.4321,3,REVERT,-0.03887052,0.03887052,38.87,3.887,1
MBG.DE,STLA,AUTOS,2026-02-04,2026-02-06,0.32118036019874857,8.606927630762593,2.0954,3.642,2,STOP,0.07301129,-0.07301129,-73.01,-7.301,0
MBG.DE,STLA,AUTOS,2026-02-09,2026-02-26,0.32118036019874857,8.606927630762593,2.5349,0.4085,12,REVERT,-0.01920724,0.01920724,19.21,1.921,1
MBG.DE,STLA,AUTOS,2026-03-19,2026-04-08,0.32118036019874857,8.606927630762593,-2.2874,-0.443,12,REVERT,-0.00502305,-0.00502305,-5.02,-0.502,0
MBG.DE,TM,AUTOS,2025-05-14,2025-05-23,0.7904643988771407,10.053321520869815,2.6728,0.2346,7,REVERT,-0.04498597,0.04498597,44.99,4.499,1
MBG.DE,TM,AUTOS,2025-07-02,2025-07-21,0.7904643988771407,10.053321520869815,2.5989,0.4613,12,REVERT,0.02110684,-0.02110684,-21.11,-2.111,0
MBG.DE,TM,AUTOS,2025-07-23,2025-07-25,0.7904643988771407,10.053321520869815,-2.5978,0.239,2,REVERT,0.10380476,0.10380476,103.8,10.38,1
MBG.DE,TM,AUTOS,2025-09-05,2025-09-24,0.7904643988771407,10.053321520869815,-2.301,0.2791,13,REVERT,-0.00093433,-0.00093433,-0.93,-0.093,0
MBG.DE,TM,AUTOS,2025-09-30,2025-10-08,0.7904643988771407,10.053321520869815,2.4915,0.2472,6,REVERT,-0.03505962,0.03505962,35.06,3.506,1
MBG.DE,TM,AUTOS,2025-11-05,2025-11-21,0.7904643988771407,10.053321520869815,2.4169,0.4177,12,REVERT,-0.01490228,0.01490228,14.9,1.49,1
MBG.DE,TM,AUTOS,2025-12-02,2025-12-12,0.7904643988771407,10.053321520869815,2.1348,0.3073,8,REVERT,-0.0027517,0.0027517,2.75,0.275,1
MBG.DE,TM,AUTOS,2026-01-15,2026-02-18,0.7904643988771407,10.053321520869815,-2.3038,-0.3701,22,REVERT,-0.03513363,-0.03513363,-35.13,-3.513,0
MBG.DE,TM,AUTOS,2026-03-02,2026-03-04,0.7904643988771407,10.053321520869815,-2.0682,-0.2662,2,REVERT,0.03406224,0.03406224,34.06,3.406,1
MBG.DE,TM,AUTOS,2026-03-13,2026-03-16,0.7904643988771407,10.053321520869815,2.0418,0.4175,1,REVERT,-0.02916848,0.02916848,29.17,2.917,1
MBG.DE,F,AUTOS,2025-06-16,2025-07-09,0.6297573815446988,16.649944386093797,-2.3739,-0.2844,15,REVERT,-0.03210725,-0.03210725,-32.11,-3.211,0
MBG.DE,F,AUTOS,2025-07-24,2025-08-07,0.6297573815446988,16.649944386093797,2.4143,-0.4637,10,REVERT,-0.0589724,0.0589724,58.97,5.897,1
MBG.DE,F,AUTOS,2025-10-02,2025-10-14,0.6297573815446988,16.649944386093797,2.0393,-0.3336,8,REVERT,-0.02062765,0.02062765,20.63,2.063,1
MBG.DE,F,AUTOS,2025-10-22,2025-10-29,0.6297573815446988,16.649944386093797,-2.4055,0.274,5,REVERT,0.03445954,0.03445954,34.46,3.446,1
MBG.DE,F,AUTOS,2025-12-04,2025-12-11,0.6297573815446988,16.649944386093797,2.3235,0.5,5,REVERT,-0.01104707,0.01104707,11.05,1.105,1
MBG.DE,F,AUTOS,2026-01-08,2026-01-14,0.6297573815446988,16.649944386093797,-2.7204,-0.2792,4,REVERT,0.03724554,0.03724554,37.25,3.725,1
MBG.DE,F,AUTOS,2026-01-27,2026-02-02,0.6297573815446988,16.649944386093797,-2.1218,-0.3933,4,REVERT,0.03128437,0.03128437,31.28,3.128,1
MBG.DE,F,AUTOS,2026-03-13,2026-03-17,0.6297573815446988,16.649944386093797,2.1858,-0.082,2,REVERT,-0.03540717,0.03540717,35.41,3.541,1
VOW3.DE,STLA,AUTOS,2025-06-06,2025-06-24,0.30165455943405384,27.00368212428567,-2.5994,-0.2938,11,REVERT,-0.00782254,-0.00782254,-7.82,-0.782,0
VOW3.DE,STLA,AUTOS,2025-07-10,2025-07-22,0.30165455943405384,27.00368212428567,2.492,0.2675,8,REVERT,-0.01051978,0.01051978,10.52,1.052,1
VOW3.DE,STLA,AUTOS,2025-07-24,2025-08-05,0.30165455943405384,27.00368212428567,2.2157,-0.2829,8,REVERT,-0.03606889,0.03606889,36.07,3.607,1
VOW3.DE,STLA,AUTOS,2025-09-08,2025-09-15,0.30165455943405384,27.00368212428567,2.948,-0.0226,5,REVERT,-0.03351803,0.03351803,33.52,3.352,1
VOW3.DE,STLA,AUTOS,2025-09-18,2025-10-29,0.30165455943405384,27.00368212428567,-2.307,-0.4357,29,REVERT,-0.09271271,-0.09271271,-92.71,-9.271,0
VOW3.DE,STLA,AUTOS,2025-11-03,2025-12-16,0.30165455943405384,27.00368212428567,2.2443,0.9342,30,TIMEOUT,0.10084729,-0.10084729,-100.85,-10.085,0
VOW3.DE,STLA,AUTOS,2026-01-22,2026-01-30,0.30165455943405384,27.00368212428567,2.8649,0.4176,6,REVERT,-0.02794327,0.02794327,27.94,2.794,1
VOW3.DE,STLA,AUTOS,2026-02-06,2026-02-23,0.30165455943405384,27.00368212428567,2.894,0.1736,10,REVERT,-0.02144888,0.02144888,21.45,2.145,1
VOW3.DE,STLA,AUTOS,2026-03-03,2026-04-08,0.30165455943405384,27.00368212428567,-2.0063,-0.2564,24,REVERT,-0.04238309,-0.04238309,-42.38,-4.238,0
VOW3.DE,TM,AUTOS,2025-05-14,2025-05-23,0.854970608773907,12.878938081393187,2.8296,0.4946,7,REVERT,-0.02992712,0.02992712,29.93,2.993,1
VOW3.DE,TM,AUTOS,2025-07-07,2025-07-17,0.854970608773907,12.878938081393187,2.042,0.1458,8,REVERT,-0.00792944,0.00792944,7.93,0.793,1
VOW3.DE,TM,AUTOS,2025-07-23,2025-08-07,0.854970608773907,12.878938081393187,-2.3265,-0.255,11,REVERT,0.02942448,0.02942448,29.42,2.942,1
VOW3.DE,TM,AUTOS,2025-09-10,2025-10-01,0.854970608773907,12.878938081393187,2.1657,-0.4823,15,REVERT,-0.07422679,0.07422679,74.23,7.423,1
VOW3.DE,TM,AUTOS,2025-10-22,2025-11-03,0.854970608773907,12.878938081393187,-2.5288,-0.2597,8,REVERT,0.02380819,0.02380819,23.81,2.381,1
VOW3.DE,TM,AUTOS,2025-11-11,2025-12-15,0.854970608773907,12.878938081393187,2.0012,0.1829,23,REVERT,0.07053844,-0.07053844,-70.54,-7.054,0
VOW3.DE,TM,AUTOS,2026-01-16,2026-01-22,0.854970608773907,12.878938081393187,-2.0213,-0.0032,3,REVERT,0.05407716,0.05407716,54.08,5.408,1
VOW3.DE,TM,AUTOS,2026-02-06,2026-02-10,0.854970608773907,12.878938081393187,-2.5684,-0.3074,2,REVERT,0.05821872,0.05821872,58.22,5.822,1
VOW3.DE,TM,AUTOS,2026-03-02,2026-03-11,0.854970608773907,12.878938081393187,-2.6165,-0.4301,7,REVERT,0.0310584,0.0310584,31.06,3.106,1
VOW3.DE,F,AUTOS,2025-06-06,2025-06-27,0.5715503709866976,25.599304435154252,-2.3363,-0.3411,14,REVERT,-0.03259578,-0.03259578,-32.6,-3.26,0
VOW3.DE,F,AUTOS,2025-07-23,2025-07-31,0.5715503709866976,25.599304435154252,2.2359,0.2051,6,REVERT,-0.02045798,0.02045798,20.46,2.046,1
VOW3.DE,F,AUTOS,2025-09-09,2025-09-15,0.5715503709866976,25.599304435154252,2.1195,0.2227,4,REVERT,-0.02065137,0.02065137,20.65,2.065,1
VOW3.DE,F,AUTOS,2025-09-18,2025-10-09,0.5715503709866976,25.599304435154252,-2.0283,-0.3926,15,REVERT,-0.05326699,-0.05326699,-53.27,-5.327,0
VOW3.DE,F,AUTOS,2025-10-21,2025-10-24,0.5715503709866976,25.599304435154252,-2.1076,-3.2738,3,STOP,-0.06404658,-0.06404658,-64.05,-6.405,0
VOW3.DE,F,AUTOS,2025-12-02,2025-12-19,0.5715503709866976,25.599304435154252,2.5179,-0.0432,13,REVERT,0.00571256,-0.00571256,-5.71,-0.571,0
VOW3.DE,F,AUTOS,2026-01-06,2026-01-28,0.5715503709866976,25.599304435154252,-2.2296,-0.1684,15,REVERT,-0.00325552,-0.00325552,-3.26,-0.326,0
VOW3.DE,F,AUTOS,2026-02-25,2026-03-11,0.5715503709866976,25.599304435154252,-2.7112,-0.3777,10,REVERT,0.01435057,0.01435057,14.35,1.435,1
STLA,TM,AUTOS,2025-05-14,2025-05-29,2.1683651044066456,27.806594720976374,2.4533,0.3508,10,REVERT,-0.03886106,0.03886106,38.86,3.886,1
STLA,TM,AUTOS,2025-06-25,2025-07-14,2.1683651044066456,27.806594720976374,2.1741,-0.0293,12,REVERT,-0.0369809,0.0369809,36.98,3.698,1
STLA,TM,AUTOS,2025-07-23,2025-08-29,2.1683651044066456,27.806594720976374,-3.5688,-0.2493,27,REVERT,-0.08668312,-0.08668312,-86.68,-8.668,0
STLA,TM,AUTOS,2025-09-04,2025-09-11,2.1683651044066456,27.806594720976374,-2.1526,0.0881,5,REVERT,0.05266864,0.05266864,52.67,5.267,1
STLA,TM,AUTOS,2025-10-02,2025-10-15,2.1683651044066456,27.806594720976374,2.8101,0.3348,9,REVERT,-0.07022695,0.07022695,70.23,7.023,1
STLA,TM,AUTOS,2025-10-27,2025-11-05,2.1683651044066456,27.806594720976374,-2.0086,-0.1547,7,REVERT,0.04181318,0.04181318,41.81,4.181,1
STLA,TM,AUTOS,2025-12-01,2025-12-03,2.1683651044066456,27.806594720976374,2.1401,3.2648,2,STOP,0.11484073,-0.11484073,-114.84,-11.484,0
STLA,TM,AUTOS,2025-12-04,2025-12-11,2.1683651044066456,27.806594720976374,2.5454,0.4899,5,REVERT,-0.06047938,0.06047938,60.48,6.048,1
STLA,TM,AUTOS,2026-01-12,2026-01-28,2.1683651044066456,27.806594720976374,-2.3474,-0.2778,11,REVERT,-0.03812957,-0.03812957,-38.13,-3.813,0
STLA,TM,AUTOS,2026-02-06,2026-02-26,2.1683651044066456,27.806594720976374,-3.7295,-0.3653,13,REVERT,0.114794,0.114794,114.79,11.479,1
STLA,F,AUTOS,2025-06-16,2025-06-25,2.0779524528424718,19.642890630995367,-2.2087,-0.2905,6,REVERT,0.02656162,0.02656162,26.56,2.656,1
STLA,F,AUTOS,2025-07-01,2025-07-17,2.0779524528424718,19.642890630995367,-2.2159,-0.4006,11,REVERT,-0.04563125,-0.04563125,-45.63,-4.563,0
STLA,F,AUTOS,2025-08-25,2025-09-11,2.0779524528424718,19.642890630995367,-2.156,-0.3355,12,REVERT,-0.02635264,-0.02635264,-26.35,-2.635,0
STLA,F,AUTOS,2025-09-26,2025-10-02,2.0779524528424718,19.642890630995367,-2.1511,0.2648,4,REVERT,0.08332673,0.08332673,83.33,8.333,1
STLA,F,AUTOS,2025-10-07,2025-10-14,2.0779524528424718,19.642890630995367,2.0049,0.4581,5,REVERT,-0.04301181,0.04301181,43.01,4.301,1
STLA,F,AUTOS,2025-10-24,2025-11-20,2.0779524528424718,19.642890630995367,-2.7387,-0.2107,19,REVERT,0.03826108,0.03826108,38.26,3.826,1
STLA,F,AUTOS,2025-12-02,2025-12-11,2.0779524528424718,19.642890630995367,3.2301,0.1371,7,REVERT,-0.02998014,0.02998014,29.98,2.998,1
STLA,F,AUTOS,2026-01-06,2026-02-02,2.0779524528424718,19.642890630995367,-2.3314,-0.4893,18,REVERT,-0.1150144,-0.1150144,-115.01,-11.501,0
STLA,F,AUTOS,2026-02-06,2026-02-27,2.0779524528424718,19.642890630995367,-4.1606,-0.3795,14,REVERT,0.03989926,0.03989926,39.9,3.99,1
TM,F,AUTOS,2025-05-15,2025-05-27,0.6158317564148211,14.394594969035202,-2.456,-0.1655,7,REVERT,0.04319021,0.04319021,43.19,4.319,1
TM,F,AUTOS,2025-06-16,2025-07-16,0.6158317564148211,14.394594969035202,-2.0439,-0.3521,20,REVERT,-0.07977771,-0.07977771,-79.78,-7.978,0
TM,F,AUTOS,2025-07-23,2025-08-07,0.6158317564148211,14.394594969035202,3.1557,0.2808,11,REVERT,-0.05698629,0.05698629,56.99,5.699,1
TM,F,AUTOS,2025-09-29,2025-10-07,0.6158317564148211,14.394594969035202,-2.011,0.3875,6,REVERT,0.02613096,0.02613096,26.13,2.613,1
TM,F,AUTOS,2025-11-05,2025-11-26,0.6158317564148211,14.394594969035202,-2.0868,-0.2434,15,REVERT,0.00555739,0.00555739,5.56,0.556,1
TM,F,AUTOS,2025-12-03,2025-12-10,0.6158317564148211,14.394594969035202,-2.086,-0.4899,5,REVERT,0.0120827,0.0120827,12.08,1.208,1
TM,F,AUTOS,2025-12-15,2026-01-06,0.6158317564148211,14.394594969035202,3.3769,-0.1415,14,REVERT,-0.00459129,0.00459129,4.59,0.459,1
TM,F,AUTOS,2026-01-15,2026-01-27,0.6158317564148211,14.394594969035202,2.2607,-0.0664,7,REVERT,-0.04130525,0.04130525,41.31,4.131,1
TM,F,AUTOS,2026-02-04,2026-02-20,0.6158317564148211,14.394594969035202,2.0718,0.0847,11,REVERT,-0.02248571,0.02248571,22.49,2.249,1
RWE.DE,NEE,INFRA,2025-05-16,2025-05-20,0.2038828490014118,15.570203431746092,-2.2557,0.2244,2,REVERT,0.04163382,0.04163382,41.63,4.163,1
RWE.DE,NEE,INFRA,2025-06-11,2025-07-07,0.2038828490014118,15.570203431746092,2.3524,0.3113,16,REVERT,0.02807149,-0.02807149,-28.07,-2.807,0
RWE.DE,NEE,INFRA,2025-07-21,2025-07-24,0.2038828490014118,15.570203431746092,2.831,0.2916,3,REVERT,-0.01324313,0.01324313,13.24,1.324,1
RWE.DE,NEE,INFRA,2025-08-14,2025-09-04,0.2038828490014118,15.570203431746092,-2.5749,-0.3356,14,REVERT,0.00464386,0.00464386,4.64,0.464,1
RWE.DE,NEE,INFRA,2025-09-08,2025-09-18,0.2038828490014118,15.570203431746092,2.0682,0.1854,8,REVERT,-0.01899996,0.01899996,19,1.9,1
RWE.DE,NEE,INFRA,2025-10-01,2025-10-23,0.2038828490014118,15.570203431746092,2.3323,0.4085,16,REVERT,0.02292749,-0.02292749,-22.93,-2.293,0
RWE.DE,NEE,INFRA,2025-10-29,2025-11-19,0.2038828490014118,15.570203431746092,2.9997,0.3421,15,REVERT,0.02977259,-0.02977259,-29.77,-2.977,0
RWE.DE,NEE,INFRA,2025-12-19,2026-02-05,0.2038828490014118,15.570203431746092,3.2127,0.325,28,REVERT,0.13975466,-0.13975466,-139.75,-13.975,0
RWE.DE,NEE,INFRA,2026-02-13,2026-02-18,0.2038828490014118,15.570203431746092,-3.0845,-0.2248,2,REVERT,0.06003813,0.06003813,60.04,6.004,1
RWE.DE,NEE,INFRA,2026-03-13,2026-03-23,0.2038828490014118,15.570203431746092,2.314,0.1429,6,REVERT,-0.03147841,0.03147841,31.48,3.148,1
ENEL.MI,NEE,INFRA,2025-05-21,2025-06-03,0.43761403001256827,37.79028103824355,2.2495,0.4125,8,REVERT,-0.00163665,0.00163665,1.64,0.164,1
ENEL.MI,NEE,INFRA,2025-07-15,2025-07-23,0.43761403001256827,37.79028103824355,-2.0529,0.004,6,REVERT,0.02264465,0.02264465,22.64,2.264,1
ENEL.MI,NEE,INFRA,2025-08-04,2025-08-07,0.43761403001256827,37.79028103824355,2.1429,0.4248,3,REVERT,-0.02496556,0.02496556,24.97,2.497,1
ENEL.MI,NEE,INFRA,2025-10-06,2025-10-10,0.43761403001256827,37.79028103824355,-2.3276,-0.1448,4,REVERT,0.00942158,0.00942158,9.42,0.942,1
ENEL.MI,NEE,INFRA,2025-10-28,2025-11-20,0.43761403001256827,37.79028103824355,2.1592,-0.4843,17,REVERT,0.01040302,-0.01040302,-10.4,-1.04,0
ENEL.MI,NEE,INFRA,2025-12-30,2026-01-20,0.43761403001256827,37.79028103824355,2.0862,0.0286,12,REVERT,0.01559398,-0.01559398,-15.59,-1.559,0
ENEL.MI,NEE,INFRA,2026-02-11,2026-03-04,0.43761403001256827,37.79028103824355,2.0507,-0.1764,14,REVERT,-0.02771458,0.02771458,27.71,2.771,1
ENEL.MI,PWR,INFRA,2025-05-19,2025-06-03,0.21295068286221774,24.27143577769897,2.1508,0.3485,10,REVERT,-0.00056404,0.00056404,0.56,0.056,1
ENEL.MI,PWR,INFRA,2025-07-01,2025-07-03,0.21295068286221774,24.27143577769897,3.0417,0.4024,2,REVERT,-0.01798121,0.01798121,17.98,1.798,1
ENEL.MI,PWR,INFRA,2025-07-14,2025-07-22,0.21295068286221774,24.27143577769897,-2.0279,-0.0529,6,REVERT,0.01053267,0.01053267,10.53,1.053,1
ENEL.MI,PWR,INFRA,2025-08-13,2025-08-28,0.21295068286221774,24.27143577769897,2.3938,0.2777,10,REVERT,-0.00031984,0.00031984,0.32,0.032,1
ENEL.MI,PWR,INFRA,2025-10-01,2025-11-12,0.21295068286221774,24.27143577769897,2.2085,1.2312,30,TIMEOUT,0.07832849,-0.07832849,-78.33,-7.833,0
ENEL.MI,PWR,INFRA,2026-01-02,2026-01-20,0.21295068286221774,24.27143577769897,2.1796,0.0506,11,REVERT,0.00650396,-0.00650396,-6.5,-0.65,0
ENEL.MI,PWR,INFRA,2026-02-04,2026-03-04,0.21295068286221774,24.27143577769897,2.4646,-0.4356,19,REVERT,-0.03875854,0.03875854,38.76,3.876,1
ENEL.MI,DUK,INFRA,2025-05-14,2025-06-05,0.830878635658523,6.785368805535794,2.21,0.3997,15,REVERT,0.00273716,-0.00273716,-2.74,-0.274,0
ENEL.MI,DUK,INFRA,2025-07-02,2025-07-07,0.830878635658523,6.785368805535794,2.15,-0.1517,2,REVERT,-0.01575452,0.01575452,15.75,1.575,1
ENEL.MI,DUK,INFRA,2025-07-10,2025-07-28,0.830878635658523,6.785368805535794,-2.2232,-0.2061,12,REVERT,-0.0032255,-0.0032255,-3.23,-0.323,0
ENEL.MI,DUK,INFRA,2025-08-01,2025-08-13,0.830878635658523,6.785368805535794,-2.2045,-0.123,8,REVERT,0.01378032,0.01378032,13.78,1.378,1
ENEL.MI,DUK,INFRA,2025-10-01,2025-10-07,0.830878635658523,6.785368805535794,3.2719,0.4034,4,REVERT,-0.01904005,0.01904005,19.04,1.904,1
ENEL.MI,DUK,INFRA,2025-10-28,2025-11-19,0.830878635658523,6.785368805535794,3.0688,-0.061,16,REVERT,0.02344037,-0.02344037,-23.44,-2.344,0
ENEL.MI,DUK,INFRA,2025-12-02,2025-12-22,0.830878635658523,6.785368805535794,2.5231,0.1458,14,REVERT,-0.00444808,0.00444808,4.45,0.445,1
ENEL.MI,DUK,INFRA,2026-01-05,2026-01-20,0.830878635658523,6.785368805535794,2.4119,-0.024,10,REVERT,-0.00872652,0.00872652,8.73,0.873,1
ENEL.MI,DUK,INFRA,2026-02-13,2026-02-23,0.830878635658523,6.785368805535794,-2.7944,0.0304,5,REVERT,0.04412803,0.04412803,44.13,4.413,1
ENEL.MI,SO,INFRA,2025-05-14,2025-06-05,0.7650834948308474,7.387304831577847,2.1107,0.4913,15,REVERT,-0.00290659,0.00290659,2.91,0.291,1
ENEL.MI,SO,INFRA,2025-07-10,2025-07-30,0.7650834948308474,7.387304831577847,-3.1518,-0.4341,14,REVERT,-0.01243158,-0.01243158,-12.43,-1.243,0
ENEL.MI,SO,INFRA,2025-08-12,2025-08-29,0.7650834948308474,7.387304831577847,2.4711,0.3712,12,REVERT,0.01293673,-0.01293673,-12.94,-1.294,0
ENEL.MI,SO,INFRA,2025-10-01,2025-10-07,0.7650834948308474,7.387304831577847,2.587,0.1849,4,REVERT,-0.01075733,0.01075733,10.76,1.076,1
ENEL.MI,SO,INFRA,2025-10-16,2025-11-18,0.7650834948308474,7.387304831577847,2.1329,0.941,23,TIMEOUT,0.109527,-0.109527,-109.53,-10.953,0
ENEL.MI,SO,INFRA,2026-01-05,2026-01-20,0.7650834948308474,7.387304831577847,2.1764,0.0218,10,REVERT,-0.00644586,0.00644586,6.45,0.645,1
ENEL.MI,SO,INFRA,2026-02-13,2026-02-19,0.7650834948308474,7.387304831577847,-2.0563,-3.1574,3,STOP,-0.04501554,-0.04501554,-45.02,-4.502,0
