tradeId,tickerA,tickerB,sector,entryDate,exitDate,direction,entryPriceA,entryPriceB,beta,olsR2,halfLife,kappa,sigma,theta,ouR2,entryRollingZ,entryOuZ,exitRollingZ,exitOuZ,mlScore,mlGrade,mlProb,holdDays,exitReason,pnlUsd,pnlPct,pnlAfterCost,cost,zReverted,betaDriftAtExit,maxBetaDrift,maxPnlPct,minPnlPct
1503,QCOM,LRCX,SEMIS,2025-12-19,2026-01-12,LONG_A_SHORT_B,174.132,172.0639,0.707555,0.7673,10.09,0.068664,0.256148,1.995368,0.882,-2.1742,-10.9768,-2.571,-15.7778,9,B,0.75,14,DIVERGE,-231.8,-23.18,-239.8,8,0,15.15,39.62,-1.472,-23.18
1504,QCOM,LRCX,SEMIS,2026-01-13,2026-01-15,LONG_A_SHORT_B,164.2355,214.1235,0.707555,0.7673,10.09,0.068664,0.256148,1.995368,0.882,-2.2169,-15.8743,-2.0491,-16.6552,9,B,0.75,2,DIVERGE,-33.79,-3.379,-41.79,8,1,30.32,33.71,1.391,-3.379
1505,QCOM,LRCX,SEMIS,2026-01-16,2026-01-20,LONG_A_SHORT_B,158.403,222.6932,0.707555,0.7673,10.09,0.068664,0.256148,1.995368,0.882,-2.0755,-17.3424,-2.072,-18.0862,9,B,0.75,1,DIVERGE,-31.81,-3.181,-39.81,8,1,30.55,30.55,-3.181,-3.181
1506,QCOM,LRCX,SEMIS,2026-03-06,2026-03-10,SHORT_A_LONG_B,135.69,199.33,0.707555,0.7673,10.09,0.068664,0.256148,1.995368,0.882,3.1283,-19.0958,0.4579,-20.426,10,A,0.7917,2,REVERT,60.05,6.005,52.05,8,1,27.61,29.11,6.005,2.412
1507,QCOM,LRCX,SEMIS,2026-03-23,2026-03-26,LONG_A_SHORT_B,128.35,233.31,0.707555,0.7673,10.09,0.068664,0.256148,1.995368,0.882,-2.034,-22.9309,0.2236,-20.9567,9,B,0.75,3,REVERT,82.84,8.284,74.84,8,1,17.57,24.55,8.284,-1.428
1509,QCOM,AMAT,SEMIS,2025-06-11,2025-06-13,SHORT_A_LONG_B,156.7649,171.7449,0.636672,0.767,9.85,0.070396,0.2653,1.783094,0.8752,2.0296,-0.1048,0.3191,-0.6019,10,A,0.7917,2,REVERT,21.74,2.174,13.74,8,1,51.81,51.81,2.174,1.303
1510,QCOM,AMAT,SEMIS,2025-07-07,2025-07-21,LONG_A_SHORT_B,155.3986,189.6261,0.636672,0.767,9.85,0.070396,0.2653,1.783094,0.8752,-2.0865,-1.7171,0.0053,-1.7289,10,A,0.7917,10,REVERT,-0.54,-0.054,-8.54,8,1,47.99,48.97,-0.054,-5.237
1511,QCOM,AMAT,SEMIS,2025-08-15,2025-09-09,SHORT_A_LONG_B,155.1626,160.7816,0.636672,0.767,9.85,0.070396,0.2653,1.783094,0.8752,2.9486,0.6075,0.3669,0.6559,11,A,0.8333,16,REVERT,-2.16,-0.216,-10.16,8,1,51.78,54.04,1.781,-2.961
1512,QCOM,AMAT,SEMIS,2025-09-18,2025-10-21,LONG_A_SHORT_B,166.2082,189.1528,0.636672,0.767,9.85,0.070396,0.2653,1.783094,0.8752,-2.4298,-0.1716,-0.2679,-2.5766,10,A,0.7917,23,REVERT,-117.43,-11.743,-125.43,8,1,37.15,51.05,-0.695,-15.758
1513,QCOM,AMAT,SEMIS,2025-10-27,2025-11-04,SHORT_A_LONG_B,185.5347,230.5899,0.636672,0.767,9.85,0.070396,0.2653,1.783094,0.8752,2.8586,-0.5334,0.1507,-2.3121,11,A,0.8333,6,REVERT,75.93,7.593,67.93,8,1,45.69,48.54,7.593,2.528
1514,QCOM,AMAT,SEMIS,2025-11-25,2025-12-09,LONG_A_SHORT_B,161.4334,242.158,0.636672,0.767,9.85,0.070396,0.2653,1.783094,0.8752,-2.3837,-4.3572,-0.4632,-3.9469,10,A,0.7917,9,REVERT,18.47,1.847,10.47,8,1,42.9,43.84,1.847,-1.474
1515,QCOM,AMAT,SEMIS,2026-01-05,2026-01-08,LONG_A_SHORT_B,175.1852,283.9659,0.636672,0.767,9.85,0.070396,0.2653,1.783094,0.8752,-2.5747,-4.7983,-0.2795,-3.9659,11,A,0.8333,3,REVERT,37.54,3.754,29.54,8,1,41.63,42.26,3.754,0.436
1516,QCOM,AMAT,SEMIS,2026-01-09,2026-01-16,LONG_A_SHORT_B,176.6459,300.8048,0.636672,0.767,9.85,0.070396,0.2653,1.783094,0.8752,-2.6053,-5.4354,-2.3777,-9.0589,11,A,0.8333,5,DIVERGE,-157.88,-15.788,-165.88,8,1,32.17,39.37,-6.068,-15.788
1517,QCOM,AMAT,SEMIS,2026-01-20,2026-02-04,LONG_A_SHORT_B,153.0871,317.8336,0.636672,0.767,9.85,0.070396,0.2653,1.783094,0.8752,-2.1568,-9.4363,-0.3688,-9.246,10,A,0.7917,11,REVERT,7.65,0.765,-0.35,8,1,27.92,36.09,2.309,-5.824
1518,QCOM,AMAT,SEMIS,2026-03-16,2026-03-26,LONG_A_SHORT_B,129.39,346.18,0.636672,0.767,9.85,0.070396,0.2653,1.783094,0.8752,-2.1416,-14.4333,0.0884,-13.916,10,A,0.7917,8,REVERT,22.92,2.292,14.92,8,1,23.38,29.81,2.292,-5.671
1520,MU,LRCX,SEMIS,2025-05-16,2025-05-28,SHORT_A_LONG_B,97.766,83.8159,1.07985,0.7761,13.26,0.052292,0.387583,-0.122926,0.8808,2.1355,-1.0165,0.4719,-1.1918,7,B,0.6667,7,REVERT,13.07,1.307,5.07,8,1,-4.27,4.27,1.307,-1.443
1521,MU,LRCX,SEMIS,2025-06-03,2025-06-26,SHORT_A_LONG_B,102.0058,83.0515,1.07985,0.7761,13.26,0.052292,0.387583,-0.122926,0.8808,2.6536,-0.3232,0.4468,0.3152,8,B,0.7083,16,REVERT,-59.04,-5.904,-67.04,8,1,-3.59,3.59,0.455,-11.774
1522,MU,LRCX,SEMIS,2025-07-17,2025-07-30,LONG_A_SHORT_B,113.0959,100.3059,1.07985,0.7761,13.26,0.052292,0.387583,-0.122926,0.8808,-2.1125,-1.6561,-0.3249,-1.2408,7,B,0.6667,9,REVERT,31.28,3.128,23.28,8,1,-4.92,5.32,3.128,-1.044
1523,MU,LRCX,SEMIS,2025-08-11,2025-08-21,SHORT_A_LONG_B,123.5407,101.51,1.07985,0.7761,13.26,0.052292,0.387583,-0.122926,0.8808,2.5093,-0.6567,0.3889,-1.0217,8,B,0.7083,8,REVERT,26.09,2.609,18.09,8,1,-8.01,8.01,4.574,-3.166
1524,MU,LRCX,SEMIS,2025-09-05,2025-09-19,SHORT_A_LONG_B,131.1797,102.4555,1.07985,0.7761,13.26,0.052292,0.387583,-0.122926,0.8808,2.0623,0.0054,0.3187,-0.153,7,B,0.6667,10,REVERT,12.71,1.271,4.71,8,1,-1.38,2.74,2.155,-4.99
1525,MU,LRCX,SEMIS,2025-11-07,2025-11-20,SHORT_A_LONG_B,237.7241,158.8977,1.07985,0.7761,13.26,0.052292,0.387583,-0.122926,0.8808,2.0475,1.6037,-0.3699,1.2881,7,B,0.6667,9,REVERT,19.72,1.972,11.72,8,1,-2.01,3.83,1.972,-11.26
1526,MU,LRCX,SEMIS,2025-12-29,2026-01-05,SHORT_A_LONG_B,294.2464,175.6595,1.07985,0.7761,13.26,0.052292,0.387583,-0.122926,0.8808,2.3104,2.9946,0.3644,2.3122,7,B,0.6667,4,REVERT,55.59,5.559,47.59,8,1,-0.98,2.69,5.559,-1.508
1527,MU,LRCX,SEMIS,2026-01-22,2026-02-06,SHORT_A_LONG_B,397.413,220.4359,1.07985,0.7761,13.26,0.052292,0.387583,-0.122926,0.8808,2.4068,3.728,-0.0624,2.9783,7,B,0.6667,11,REVERT,57.71,5.771,49.71,8,1,-2.85,2.95,5.771,-1.896
1528,MU,LRCX,SEMIS,2026-03-05,2026-03-19,SHORT_A_LONG_B,396.8833,214.68,1.07985,0.7761,13.26,0.052292,0.387583,-0.122926,0.8808,2.3302,4.0888,0.3814,4.3453,7,B,0.6667,10,REVERT,-21.8,-2.18,-29.8,8,1,1.72,4.72,0.171,-11.245
1529,MU,AMAT,SEMIS,2025-05-13,2025-06-27,SHORT_A_LONG_B,96.6985,171.4958,0.936692,0.7209,11.53,0.060106,0.430041,-0.263228,0.882,2.083,0.2042,0.4288,2.7153,9,B,0.75,31,REVERT,-229.19,-22.919,-237.19,8,1,-4.49,7.62,2.458,-29.186
1530,MU,AMAT,SEMIS,2025-08-08,2025-09-22,SHORT_A_LONG_B,118.7177,183.7519,0.936692,0.7209,11.53,0.060106,0.430041,-0.263228,0.882,3.215,2.0024,0.2114,5.1591,10,A,0.7917,30,REVERT,-302.44,-30.244,-310.44,8,1,-9.54,12.82,-1.911,-40.654
1531,MU,AMAT,SEMIS,2025-10-24,2025-11-18,SHORT_A_LONG_B,218.8396,228.0181,0.936692,0.7209,11.53,0.060106,0.430041,-0.263228,0.882,2.2345,7.2423,0.2979,7.9764,9,B,0.75,17,REVERT,-58.15,-5.815,-66.15,8,1,8.66,9.57,1.042,-13.819
1532,MU,AMAT,SEMIS,2025-12-19,2026-01-13,SHORT_A_LONG_B,265.701,256.0906,0.936692,0.7209,11.53,0.060106,0.430041,-0.263228,0.882,2.5776,8.3338,0.4713,9.3383,10,A,0.7917,15,REVERT,-95.03,-9.503,-103.03,8,1,8.21,10.92,-2.497,-14.734
1533,MU,AMAT,SEMIS,2026-01-21,2026-02-06,SHORT_A_LONG_B,388.9466,324.8349,0.936692,0.7209,11.53,0.060106,0.430041,-0.263228,0.882,2.0823,10.3603,0.2177,10.6436,9,B,0.75,12,REVERT,-22.2,-2.22,-30.2,8,1,10.94,13,-1.66,-11.603
1534,MU,AMAT,SEMIS,2026-03-13,2026-03-20,SHORT_A_LONG_B,425.9511,341.53,0.936692,0.7209,11.53,0.060106,0.430041,-0.263228,0.882,2.7329,10.9226,0.2271,10.2921,10,A,0.7917,5,REVERT,50.17,5.017,42.17,8,1,9.15,11.66,5.017,-6.177
1535,LRCX,AMAT,SEMIS,2025-05-12,2025-06-26,SHORT_A_LONG_B,81.6517,166.5005,0.786713,0.7641,25,0.027722,0.209533,0.285255,0.9501,2.1462,1.6621,1.2301,3.3388,1,D,0.4167,31,OVERTIME,-105.14,-10.514,-113.14,8,1,9.83,10.11,0.078,-10.608
1536,LRCX,AMAT,SEMIS,2025-07-14,2025-07-16,LONG_A_SHORT_B,99.1415,195.9079,0.786713,0.7641,25,0.027722,0.209533,0.285255,0.9501,-2.1,2.8418,-0.2882,3.1396,1,D,0.4167,2,REVERT,16.67,1.667,8.67,8,1,10.42,10.45,1.667,0.581
1537,LRCX,AMAT,SEMIS,2025-08-04,2025-09-02,SHORT_A_LONG_B,97.9373,181.7143,0.786713,0.7641,25,0.027722,0.209533,0.285255,0.9501,2.1256,3.6793,0.4612,5.4731,1,D,0.4167,20,REVERT,-92.69,-9.269,-100.69,8,1,7.7,13.77,0.496,-13.12
1538,LRCX,AMAT,SEMIS,2025-09-11,2025-09-24,SHORT_A_LONG_B,115.0248,169.6056,0.786713,0.7641,25,0.027722,0.209533,0.285255,0.9501,2.8338,7.516,0.1999,7.0474,2,D,0.4583,9,REVERT,32.25,3.225,24.25,8,1,13.22,17.52,3.225,-2.78
1539,LRCX,AMAT,SEMIS,2025-10-27,2025-11-13,SHORT_A_LONG_B,156.4547,230.5899,0.786713,0.7641,25,0.027722,0.209533,0.285255,0.9501,2.2571,8.6928,0.3405,8.7812,1,D,0.4167,13,REVERT,-4.73,-0.473,-12.73,8,1,19.17,19.17,0.326,-4.76
1540,LRCX,AMAT,SEMIS,2025-11-20,2025-12-09,LONG_A_SHORT_B,139.1938,219.9557,0.786713,0.7641,25,0.027722,0.209533,0.285255,0.9501,-2.0636,7.27,0.0959,7.66,1,D,0.4167,12,REVERT,22.22,2.222,14.22,8,1,13.39,17.01,3.915,-4.857
1541,LRCX,AMAT,SEMIS,2025-12-18,2026-01-23,SHORT_A_LONG_B,164.5029,253.1842,0.786713,0.7641,25,0.027722,0.209533,0.285255,0.9501,2.1265,8.2757,-0.0147,9.899,1,D,0.4167,23,REVERT,-109.49,-10.949,-117.49,8,1,20.05,21.99,-2.851,-17.783
1542,LRCX,AMAT,SEMIS,2026-03-03,2026-03-16,LONG_A_SHORT_B,217.01,351.32,0.786713,0.7641,25,0.027722,0.209533,0.285255,0.9501,-2.0093,8.6201,-0.1228,9.0223,1,D,0.4167,9,REVERT,22.52,2.252,14.52,8,1,18.31,18.31,2.252,-2.195
1544,ASML.AS,CAP.PA,TECH,2025-06-20,2025-07-01,SHORT_A_LONG_B,646.6689,141.65,0.921734,0.5734,17.19,0.040331,0.40778,1.87993,0.9217,2.4936,0.2899,0.294,0.3362,5,C,0.5833,7,REVERT,-4.27,-0.427,-12.27,8,1,39.44,41.21,-0.427,-6.423
1545,ASML.AS,CAP.PA,TECH,2025-07-14,2025-07-17,SHORT_A_LONG_B,683.3572,137.1,0.921734,0.5734,17.19,0.040331,0.40778,1.87993,0.9217,2.0917,1.2328,-0.2633,0.5711,5,C,0.5833,3,REVERT,58.35,5.835,50.35,8,1,41.07,42.78,8.646,-2.87
1546,ASML.AS,CAP.PA,TECH,2025-08-12,2025-09-02,SHORT_A_LONG_B,631.9351,121.3,0.921734,0.5734,17.19,0.040331,0.40778,1.87993,0.9217,2.4072,1.6157,0.4399,1.5929,5,C,0.5833,15,REVERT,2.03,0.203,-5.97,8,1,41.15,43.72,3.273,-2.059
1547,ASML.AS,CAP.PA,TECH,2025-09-09,2025-10-10,SHORT_A_LONG_B,681.0822,125.1,0.921734,0.5734,17.19,0.040331,0.40778,1.87993,0.9217,2.3651,2.1294,0.3451,4.5144,5,C,0.5833,23,REVERT,-231.09,-23.109,-239.09,8,1,46.54,46.98,-1.513,-31.706
1548,ASML.AS,CAP.PA,TECH,2025-11-12,2025-11-19,LONG_A_SHORT_B,890.6047,134.9,0.921734,0.5734,17.19,0.040331,0.40778,1.87993,0.9217,-2.2738,4.3263,0.1442,4.8405,5,C,0.5833,5,REVERT,45.07,4.507,37.07,8,1,47.55,48.08,4.507,-1.028
1549,ASML.AS,CAP.PA,TECH,2025-11-21,2025-11-26,LONG_A_SHORT_B,832.8822,131.5,0.921734,0.5734,17.19,0.040331,0.40778,1.87993,0.9217,-2.3907,3.8455,0.1251,4.6933,5,C,0.5833,3,REVERT,80.47,8.047,72.47,8,1,48.61,48.61,8.047,1.782
1550,ASML.AS,CAP.PA,TECH,2025-12-11,2025-12-23,LONG_A_SHORT_B,939.639,151.85,0.921734,0.5734,17.19,0.040331,0.40778,1.87993,0.9217,-2.0529,3.7126,-0.2869,3.9871,5,C,0.5833,8,REVERT,23.36,2.336,15.36,8,1,45.59,46.47,2.336,-4.682
1551,ASML.AS,CAP.PA,TECH,2026-01-02,2026-02-16,SHORT_A_LONG_B,984.9781,140.75,0.921734,0.5734,17.19,0.040331,0.40778,1.87993,0.9217,2.1149,5.0072,1.7248,10.4558,5,C,0.5833,31,OVERTIME,-468.95,-46.895,-476.95,8,1,23.54,50.07,1.681,-46.895
1552,ASML.AS,CAP.PA,TECH,2026-03-25,2026-03-30,SHORT_A_LONG_B,1211.6,97.26,0.921734,0.5734,17.19,0.040331,0.40778,1.87993,0.9217,2.0168,11.0633,-0.1376,10.0501,5,C,0.5833,3,REVERT,88.08,8.808,80.08,8,1,62.04,64.66,8.808,2.776
1553,SAP.DE,SIE.DE,TECH,2025-06-27,2025-07-04,LONG_A_SHORT_B,258,218.113,1.10742,0.6219,25.49,0.027189,0.308106,-0.361253,0.9561,-2.0091,-0.5919,-0.344,-0.2994,-2,D,0.2917,5,REVERT,23.87,2.387,15.87,8,1,-6.81,6.9,2.6,-0.283
1554,SAP.DE,SIE.DE,TECH,2025-07-23,2025-08-01,LONG_A_SHORT_B,248.85,222.9599,1.10742,0.6219,25.49,0.027189,0.308106,-0.361253,0.9561,-3.4531,-1.3181,0.1554,-0.6316,-1,D,0.3333,7,REVERT,54.86,5.486,46.86,8,1,-8.12,8.12,5.486,-1.353
1555,SAP.DE,SIE.DE,TECH,2025-08-12,2025-09-03,LONG_A_SHORT_B,232,226.2892,1.10742,0.6219,25.49,0.027189,0.308106,-0.361253,0.9561,-2.6074,-2.3577,-0.113,-2.2961,-1,D,0.3333,16,REVERT,5.11,0.511,-2.89,8,1,-10.23,10.4,3.425,-3.063
1556,SAP.DE,SIE.DE,TECH,2025-09-11,2025-09-19,LONG_A_SHORT_B,219.8,224.2818,1.10742,0.6219,25.49,0.027189,0.308106,-0.361253,0.9561,-2.2987,-2.8882,0.485,-2.434,-2,D,0.2917,6,REVERT,38.4,3.84,30.4,8,1,-9.02,10.22,4.921,-2.899
1557,SAP.DE,SIE.DE,TECH,2025-10-29,2025-11-14,LONG_A_SHORT_B,224.3,240.6342,1.10742,0.6219,25.49,0.027189,0.308106,-0.361253,0.9561,-2.6172,-3.581,-0.2738,-3.4487,-1,D,0.3333,12,REVERT,10.55,1.055,2.55,8,1,-15.54,15.54,5.819,-4.726
1558,SAP.DE,SIE.DE,TECH,2025-12-11,2026-01-26,LONG_A_SHORT_B,209.3,233.8778,1.10742,0.6219,25.49,0.027189,0.308106,-0.361253,0.9561,-2.4253,-4.0337,-0.4742,-5.3699,-2,D,0.2917,27,REVERT,-112.69,-11.269,-120.69,8,1,-14.16,14.78,1.082,-18.177
1559,SAP.DE,SIE.DE,TECH,2026-01-29,2026-02-16,LONG_A_SHORT_B,164.62,250.6219,1.10742,0.6219,25.49,0.027189,0.308106,-0.361253,0.9561,-3.3859,-7.8388,0.0148,-6.7097,-1,D,0.3333,12,REVERT,91.97,9.197,83.97,8,1,-19.12,19.12,9.197,-0.609
1560,SAP.DE,SIE.DE,TECH,2026-03-03,2026-03-11,SHORT_A_LONG_B,165.48,226.45,1.10742,0.6219,25.49,0.027189,0.308106,-0.361253,0.9561,2.2068,-6.4267,0.4648,-6.5321,-2,D,0.2917,6,REVERT,8.8,0.88,0.8,8,1,-17.29,17.29,2.006,-6.484
1562,SAP.DE,PANW,TECH,2025-05-21,2025-05-30,SHORT_A_LONG_B,265.8,181.26,1.20925,0.6499,12.81,0.054112,0.453388,-0.887847,0.8996,2.82,2.1029,-0.3894,1.2751,7,B,0.6667,6,REVERT,74.08,7.408,66.08,8,1,-12.25,12.25,7.408,3.368
1563,SAP.DE,PANW,TECH,2025-06-13,2025-07-01,LONG_A_SHORT_B,254.75,196.27,1.20925,0.6499,12.81,0.054112,0.453388,-0.887847,0.8996,-2.1041,0.5057,-0.1721,0.4514,6,C,0.625,11,REVERT,-4.73,-0.473,-12.73,8,1,-14.46,14.46,-0.074,-6.228
1564,SAP.DE,PANW,TECH,2025-07-10,2025-07-21,SHORT_A_LONG_B,263.1,192.07,1.20925,0.6499,12.81,0.054112,0.453388,-0.887847,0.8996,2.4957,1.1785,0.3014,0.6649,6,C,0.625,7,REVERT,45.56,4.556,37.56,8,1,-12.98,12.98,4.556,-1.293
1565,SAP.DE,PANW,TECH,2025-07-25,2025-07-29,LONG_A_SHORT_B,245,203.27,1.20925,0.6499,12.81,0.054112,0.453388,-0.887847,0.8996,-2.0812,-0.4319,-0.2389,0.3908,6,C,0.625,2,REVERT,70.18,7.018,62.18,8,1,-15.43,15.43,7.018,-1.119
1566,SAP.DE,PANW,TECH,2025-07-31,2025-08-12,SHORT_A_LONG_B,250.8,173.6,1.20925,0.6499,12.81,0.054112,0.453388,-0.887847,0.8996,2.1842,2.0353,-0.1845,0.9941,6,C,0.625,8,REVERT,87.5,8.75,79.5,8,1,-16.51,16.51,8.75,-5.406
1567,SAP.DE,PANW,TECH,2025-09-15,2025-09-24,LONG_A_SHORT_B,214.65,201.28,1.20925,0.6499,12.81,0.054112,0.453388,-0.887847,0.8996,-2.1584,-1.8182,-0.1991,-1.083,6,C,0.625,7,REVERT,65.68,6.568,57.68,8,1,-14.99,16.01,6.568,-1.76
1568,SAP.DE,PANW,TECH,2025-10-24,2025-11-05,LONG_A_SHORT_B,233.35,217.11,1.20925,0.6499,12.81,0.054112,0.453388,-0.887847,0.8996,-2.3561,-1.9105,-0.4018,-1.9258,6,C,0.625,8,REVERT,-1.25,-0.125,-9.25,8,1,-15.96,16.25,-0.125,-5.557
1569,SAP.DE,PANW,TECH,2025-11-20,2025-12-03,SHORT_A_LONG_B,206.6,185.07,1.20925,0.6499,12.81,0.054112,0.453388,-0.887847,0.8996,3.1655,-1.089,0.168,-1.7243,7,B,0.6667,8,REVERT,56.42,5.642,48.42,8,1,-16.6,16.6,5.642,-1.207
1570,SAP.DE,PANW,TECH,2026-01-20,2026-01-23,LONG_A_SHORT_B,194,184.06,1.20925,0.6499,12.81,0.054112,0.453388,-0.887847,0.8996,-2.0222,-1.7376,0.4031,-1.2104,6,C,0.625,3,REVERT,45.7,4.57,37.7,8,1,-15.79,16.06,4.57,-0.968
1571,SAP.DE,PANW,TECH,2026-01-29,2026-02-09,LONG_A_SHORT_B,164.62,176.2,1.20925,0.6499,12.81,0.054112,0.453388,-0.887847,0.8996,-3.4459,-3.0212,0.3123,-1.4916,7,B,0.6667,7,REVERT,132.57,13.257,124.57,8,1,-21.67,21.67,18.267,3.08
1572,SAP.DE,PANW,TECH,2026-02-18,2026-03-02,SHORT_A_LONG_B,173.38,152.35,1.20925,0.6499,12.81,0.054112,0.453388,-0.887847,0.8996,2.1853,-0.3983,0.4795,-0.6206,6,C,0.625,8,REVERT,18.76,1.876,10.76,8,1,-15.91,15.91,1.876,-4.128
1574,SAP.DE,CRWD,TECH,2025-06-13,2025-07-07,LONG_A_SHORT_B,254.75,480.62,0.50655,0.2687,45.62,0.015195,0.328608,2.451238,0.9749,-2.473,-0.3279,-0.1591,-0.334,1,D,0.4167,14,REVERT,-1.06,-0.106,-9.06,8,1,70.38,75.55,1.19,-3.81
1575,SAP.DE,CRWD,TECH,2025-07-17,2025-07-23,SHORT_A_LONG_B,265.8,469.83,0.50655,0.2687,45.62,0.015195,0.328608,2.451238,0.9749,2.3688,0.1265,-0.438,-0.3523,1,D,0.4167,4,REVERT,54.81,5.481,46.81,8,1,76.06,76.53,5.481,1.319
1576,SAP.DE,CRWD,TECH,2025-08-07,2025-08-14,SHORT_A_LONG_B,254.75,425,0.50655,0.2687,45.62,0.015195,0.328608,2.451238,0.9749,2.0006,0.1967,-0.2995,-0.3393,1,D,0.4167,5,REVERT,61.66,6.166,53.66,8,1,74.08,78.02,10.218,1.765
1577,SAP.DE,CRWD,TECH,2025-09-10,2025-10-02,LONG_A_SHORT_B,223.7,424.87,0.50655,0.2687,45.62,0.015195,0.328608,2.451238,0.9749,-2.8498,-0.8966,-0.0953,-1.2534,2,D,0.4583,16,REVERT,-48.21,-4.821,-56.21,8,1,64.05,73.35,-2.591,-8.097
1578,SAP.DE,CRWD,TECH,2025-10-28,2025-11-26,LONG_A_SHORT_B,234.1,546.94,0.50655,0.2687,45.62,0.015195,0.328608,2.451238,0.9749,-2.3731,-1.5913,-0.4111,-2.2699,1,D,0.4167,21,REVERT,-75,-7.5,-83,8,1,61.54,68.22,-1.442,-9.987
1579,SAP.DE,CRWD,TECH,2025-12-17,2026-01-06,SHORT_A_LONG_B,206.65,470.02,0.50655,0.2687,45.62,0.015195,0.328608,2.451238,0.9749,2.2361,-1.9951,0.3191,-2.0771,1,D,0.4167,9,REVERT,9.65,0.965,1.65,8,1,68.72,69.32,0.965,-1.234
1580,SAP.DE,CRWD,TECH,2026-01-09,2026-01-14,SHORT_A_LONG_B,212.35,470.61,0.50655,0.2687,45.62,0.015195,0.328608,2.451238,0.9749,2.192,-1.7713,0.4373,-1.9321,1,D,0.4167,3,REVERT,18.77,1.877,10.77,8,1,70.09,70.35,1.877,-0.797
1581,SAP.DE,CRWD,TECH,2026-01-20,2026-02-05,LONG_A_SHORT_B,194,442.73,0.50655,0.2687,45.62,0.015195,0.328608,2.451238,0.9749,-2.2141,-2.2719,-0.3867,-2.6765,1,D,0.4167,12,REVERT,-46.22,-4.622,-54.22,8,1,63.23,70.06,0.904,-15.361
1583,SAP.DE,FTNT,TECH,2025-06-04,2025-06-11,SHORT_A_LONG_B,271.3,101.62,0.661581,0.8688,7.85,0.088267,0.343217,2.454776,0.846,2.097,1.7708,-0.2347,1.1276,9,B,0.75,5,REVERT,32.64,3.264,24.64,8,1,77.31,78.84,3.264,-0.088
1584,SAP.DE,FTNT,TECH,2025-06-23,2025-07-07,LONG_A_SHORT_B,249.95,103.15,0.661581,0.8688,7.85,0.088267,0.343217,2.454776,0.846,-2.2554,-0.0141,-0.4442,0.4087,9,B,0.75,9,REVERT,22.36,2.236,14.36,8,1,73.52,76.84,3.246,0.225
1585,SAP.DE,FTNT,TECH,2025-07-10,2025-07-14,SHORT_A_LONG_B,263.1,100.2,0.661581,0.8688,7.85,0.088267,0.343217,2.454776,0.846,2.4688,1.3553,0.3972,0.6281,9,B,0.75,2,REVERT,37.48,3.748,29.48,8,1,74.89,78.99,3.748,0.901
1586,SAP.DE,FTNT,TECH,2025-07-23,2025-07-30,LONG_A_SHORT_B,248.85,105.06,0.661581,0.8688,7.85,0.088267,0.343217,2.454776,0.846,-2.3494,-0.3357,0.0639,0.4023,9,B,0.75,5,REVERT,37.77,3.777,29.77,8,1,74.03,75.54,3.777,-1.816
1587,SAP.DE,FTNT,TECH,2025-08-07,2025-08-18,SHORT_A_LONG_B,254.75,75.3,0.661581,0.8688,7.85,0.088267,0.343217,2.454776,0.846,3.7543,4.4016,0.4937,2.0693,10,A,0.7917,7,REVERT,119.02,11.902,111.02,8,1,65.88,88.89,11.902,1.026
1588,SAP.DE,FTNT,TECH,2025-09-10,2025-09-18,LONG_A_SHORT_B,223.7,79.48,0.661581,0.8688,7.85,0.088267,0.343217,2.454776,0.846,-2.4681,1.1811,-0.1955,1.4366,9,B,0.75,6,REVERT,13.36,1.336,5.36,8,1,81.86,81.86,1.336,-5.949
1589,SAP.DE,FTNT,TECH,2025-10-29,2025-12-03,LONG_A_SHORT_B,224.3,84.22,0.661581,0.8688,7.85,0.088267,0.343217,2.454776,0.846,-2.2343,0.4884,-1.4382,-0.8936,9,B,0.75,24,OVERTIME,-67.89,-6.789,-75.89,8,1,65.42,80.68,0.707,-6.789
1590,SAP.DE,FTNT,TECH,2026-01-09,2026-01-16,SHORT_A_LONG_B,212.35,79.22,0.661581,0.8688,7.85,0.088267,0.343217,2.454776,0.846,2.7378,0.2113,0.4001,-0.1065,10,A,0.7917,5,REVERT,15.97,1.597,7.97,8,1,81.59,81.59,1.597,-1.261
1591,SAP.DE,FTNT,TECH,2026-01-21,2026-01-29,LONG_A_SHORT_B,191.04,75.75,0.661581,0.8688,7.85,0.088267,0.343217,2.454776,0.846,-2.4515,-1.2679,-3.4928,-5.1026,9,B,0.75,6,DIVERGE,-188.6,-18.86,-196.6,8,0,73.07,78.09,-1.206,-18.86
1592,SAP.DE,FTNT,TECH,2026-01-30,2026-02-18,LONG_A_SHORT_B,170.56,81.26,0.661581,0.8688,7.85,0.088267,0.343217,2.454776,0.846,-2.3224,-4.3743,-0.2108,-3.9651,9,B,0.75,12,REVERT,21.17,2.117,13.17,8,1,55.56,74.11,2.637,-6.255
1594,SAP.DE,ZS,TECH,2025-05-30,2025-07-08,LONG_A_SHORT_B,265.9,275.7,1.315268,0.4071,12.7,0.054591,0.586848,-1.534631,0.901,-2.6018,-2.4415,0.1407,-3.9712,6,C,0.625,25,REVERT,-181.86,-18.186,-189.86,8,1,-26.26,26.71,-7.849,-23.559
